symptom_id,canonical,surface_form
SX_7b730c1bd6,opacification of the corneal stroma,opacity spreads through stroma layers
SX_7b730c1bd6,opacification of the corneal stroma,haze settles into corneal tissue
SX_7b730c1bd6,opacification of the corneal stroma,opacity increases in stroma depth
SX_7b730c1bd6,opacification of the corneal stroma,corneal stroma becomes cloudy layer
SX_98e122dda4,hoarse cry,loud and gravelly voice
SX_98e122dda4,hoarse cry,coarse and raspy cry out
SX_98e122dda4,hoarse cry,loud but unpleasantly rough voice
SX_98e122dda4,hoarse cry,gravelly and rough sounding cry
SX_497b9f48af,joint dislocation,joint pops out of socket
SX_497b9f48af,joint dislocation,bone slips from joint space
SX_497b9f48af,joint dislocation,joint becomes loose and falls
SX_497b9f48af,joint dislocation,joint dislodges from its place
SX_497b9f48af,joint dislocation,joint comes apart suddenly now
SX_497b9f48af,joint dislocation,joint loses its natural fit
SX_ae5a3e2699,premature rupture of membranes,membranes breaking before due date
SX_ae5a3e2699,premature rupture of membranes,early membrane rupture occurs here
SX_ae5a3e2699,premature rupture of membranes,membrane tear happens prematurely
SX_ae5a3e2699,premature rupture of membranes,uterine membranes burst ahead time
SX_ae5a3e2699,premature rupture of membranes,membrane damage precedes delivery
SX_ae5a3e2699,premature rupture of membranes,premature amniotic sac rupture
SX_f2a063a07d,pelvic pain,pelvic area discomfort
SX_f2a063a07d,pelvic pain,painful pelvic region feeling
SX_f2a063a07d,pelvic pain,aching pelvis and surrounding
SX_f2a063a07d,pelvic pain,sharp pelvic pain episode
SX_f2a063a07d,pelvic pain,intense pelvic tenderness exists
SX_f2a063a07d,pelvic pain,pelvic bone sharpness felt
SX_07c50cc772,recurrent urinary tract infections,urine infections return multiple times
SX_07c50cc772,recurrent urinary tract infections,tract infections come back regularly
SX_07c50cc772,recurrent urinary tract infections,recurrent urine infection symptoms appear
SX_07c50cc772,recurrent urinary tract infections,frequent bladder infections reoccur
SX_07c50cc772,recurrent urinary tract infections,bladder infections keep coming back
SX_07c50cc772,recurrent urinary tract infections,urine infections come back frequently
SX_fd45b069fc,bowel incontinence,losing control of bowel movements
SX_fd45b069fc,bowel incontinence,unintentional passing of stool
SX_fd45b069fc,bowel incontinence,accidental release of stool
SX_fd45b069fc,bowel incontinence,involuntary passage of feces
SX_fd45b069fc,bowel incontinence,uncontrolled bowel movement
SX_fd45b069fc,bowel incontinence,loss of bowel control
SX_c2d2f302f7,fixated interest with abnormal focus,intense attention to a single point
SX_c2d2f302f7,fixated interest with abnormal focus,single-minded focus on something unusual
SX_c2d2f302f7,fixated interest with abnormal focus,obsessive interest in an odd topic
SX_c2d2f302f7,fixated interest with abnormal focus,excessive concentration on a peculiar subject
SX_c2d2f302f7,fixated interest with abnormal focus,unnatural interest in a unique subject
SX_c2d2f302f7,fixated interest with abnormal focus,uncommon focus on a peculiar issue
SX_26568b478d,craniosynostosis,cranial bones fuse prematurely together
SX_26568b478d,craniosynostosis,abnormal skull shape forms early
SX_26568b478d,craniosynostosis,premature fusion of skull parts
SX_26568b478d,craniosynostosis,unusual skull formation observed
SX_26568b478d,craniosynostosis,cranial bones misalign prematurely
SX_26568b478d,craniosynostosis,abnormal skull structure develops
SX_ec556b9ecc,oppositional defiant disorder,defiant behavior towards authority
SX_c2f79d08be,borderline intellectual disability,mild to moderate mental retardation range
SX_c2f79d08be,borderline intellectual disability,mental functioning is slightly impaired
SX_c2f79d08be,borderline intellectual disability,intellectual development is slightly stunted
SX_c2f79d08be,borderline intellectual disability,cognitive abilities are somewhat restricted
SX_240e81ef45,sagittal craniosynostosis,abnormal skull bone growth pattern
SX_240e81ef45,sagittal craniosynostosis,skull bone formation changes
SX_240e81ef45,sagittal craniosynostosis,premature fusion of skull bones occurs
SX_240e81ef45,sagittal craniosynostosis,midline fusion of skull bones happens
SX_4d346d46a1,scaphocephaly,scaphocephaly
SX_95911c18c3,broad forehead,here is a wide forehead
SX_95911c18c3,broad forehead,forehead is quite broad here
SX_95911c18c3,broad forehead,broadness of the forehead seen
SX_95911c18c3,broad forehead,the forehead is very wide
SX_95911c18c3,broad forehead,forehead measures quite large here
SX_95911c18c3,broad forehead,this forehead is broad indeed
SX_5b53c0cd6f,flat forehead,forehead lacks natural curvature shape
SX_5b53c0cd6f,flat forehead,flat area above eye brows
SX_5b53c0cd6f,flat forehead,no prominent forehead curve exists
SX_5b53c0cd6f,flat forehead,absence of forehead curvature noted
SX_5b53c0cd6f,flat forehead,flatness above brow bone seen
SX_5b53c0cd6f,flat forehead,horizontal forehead profile observed
SX_923da1ae7e,protruding ear,ear sticks out from head
SX_923da1ae7e,protruding ear,ear is prominent on side
SX_923da1ae7e,protruding ear,outer ear juts forward slightly
SX_923da1ae7e,protruding ear,ear protrudes beyond normal shape
SX_923da1ae7e,protruding ear,ear extends outward from face
SX_923da1ae7e,protruding ear,ear is longer than usual
SX_49e9aa6eb0,broad nasal tip,here is a prominent nasal projection
SX_49e9aa6eb0,broad nasal tip,nasal tip extends outward slightly
SX_49e9aa6eb0,broad nasal tip,tip of nose is quite wide
SX_49e9aa6eb0,broad nasal tip,nose has a broad extremity
SX_49e9aa6eb0,broad nasal tip,nose shape is somewhat rounded
SX_49e9aa6eb0,broad nasal tip,nose tip is not pointed
SX_c2072084ea,plagiocephaly,plagiocephaly
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,permanent maxillary central incisor is oversized
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,maxillary central incisor is unusually big
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,large permanent tooth in upper jaw
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,permanent tooth is bigger than usual
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,maxillary central incisor is large enough
SX_bcb9fcbb27,macrodontia of permanent maxillary central incisor,unusually sized tooth found here now
SX_708bb3d15d,anterior plagiocephaly,anterior portion of skull flat
SX_d459dfb54c,metopic synostosis,bone fusion in the metopic suture
SX_d459dfb54c,metopic synostosis,metopic bone segment is joined
SX_d459dfb54c,metopic synostosis,fused metopic bone segment
SX_eae0e234be,glaucoma,here is optic nerve damage
SX_eae0e234be,glaucoma,pressure in the eye increases
SX_eae0e234be,glaucoma,fluid buildup in the eye
SX_eae0e234be,glaucoma,optic disc damage occurs
SX_eae0e234be,glaucoma,pressure inside the eye
SX_eae0e234be,glaucoma,fluid accumulation in eyes
SX_08106f7984,small hand,small delicate hand
SX_08106f7984,small hand,tiny palm and fingers
SX_08106f7984,small hand,miniature grasp capacity
SX_08106f7984,small hand,smaller than average hand
SX_08106f7984,small hand,petite hand shape
SX_08106f7984,small hand,small finger span
SX_d73321d4f6,collectionism,hoarding diverse objects over time
SX_d73321d4f6,collectionism,collecting various goods steadily
SX_d73321d4f6,collectionism,collecting and storing items slowly
SX_d73321d4f6,collectionism,acquiring and keeping many things
SX_d73321d4f6,collectionism,amassing a collection slowly
SX_d73321d4f6,collectionism,building a collection gradually
SX_1b9203c46b,peripheral visual field loss,peripheral vision not fully seen
SX_1b9203c46b,peripheral visual field loss,visual field reduced outside center
SX_1b9203c46b,peripheral visual field loss,outer vision impaired slightly
SX_1b9203c46b,peripheral visual field loss,peripheral view is incomplete
SX_1b9203c46b,peripheral visual field loss,outside vision is unclear now
SX_1b9203c46b,peripheral visual field loss,central vision is unaffected
SX_2d651f48fe,hypertelorism,hypertelorism
SX_15abe93078,trigonocephaly,trigonocephaly
SX_071c4851ba,bone fracture,broken bone in one piece
SX_071c4851ba,bone fracture,bone breaks into two parts
SX_071c4851ba,bone fracture,cracked or split bone tissue
SX_071c4851ba,bone fracture,bone splits along its length
SX_071c4851ba,bone fracture,partially broken bone structure
SX_071c4851ba,bone fracture,bone fragments or pieces left
SX_c6d5cf7756,almond-shaped palpebral fissure,almond shaped opening of eye lids
SX_c6d5cf7756,almond-shaped palpebral fissure,slit like an almond in shape
SX_c6d5cf7756,almond-shaped palpebral fissure,narrow almond shaped eye opening
SX_c6d5cf7756,almond-shaped palpebral fissure,almond shaped gap between eyelids
SX_c6d5cf7756,almond-shaped palpebral fissure,almond shaped fissure in eyes
SX_c6d5cf7756,almond-shaped palpebral fissure,narrow slit with almond shape
SX_935c30c7ab,micrognathia,micrognathia
SX_3f5f3d08b0,redundant skin,loose skin folds on body
SX_3f5f3d08b0,redundant skin,unwanted skin layers remaining
SX_3f5f3d08b0,redundant skin,surplus skin tissue present
SX_3f5f3d08b0,redundant skin,redundant skin on arms legs
SX_3f5f3d08b0,redundant skin,skin that doesn't fit
SX_3f5f3d08b0,redundant skin,unneeded skin layers exist
SX_91ea9a5567,absent eyebrow,here is no eyebrow present
SX_91ea9a5567,absent eyebrow,no eyebrow visible on face
SX_91ea9a5567,absent eyebrow,eyebrow not growing on side
SX_91ea9a5567,absent eyebrow,missing eyebrow on one side
SX_91ea9a5567,absent eyebrow,no eyebrow to be seen
SX_91ea9a5567,absent eyebrow,absent brow on left side
SX_7128d3c6f5,vitreous floaters,small opaque objects float free
SX_7128d3c6f5,vitreous floaters,small transparent bits floating
SX_7128d3c6f5,vitreous floaters,tiny opaque specks floating
SX_b4eb874a16,retinal perforation,here is a hole in retina
SX_b4eb874a16,retinal perforation,retina has a small opening
SX_b4eb874a16,retinal perforation,small tear in retinal tissue
SX_b4eb874a16,retinal perforation,opening in the back of eye
SX_b4eb874a16,retinal perforation,tiny puncture wound on retina
SX_b4eb874a16,retinal perforation,hole forms in retinal layer
SX_b8b5959f59,abnormal pinna morphology,pinna not forming correctly inside out
SX_b8b5959f59,abnormal pinna morphology,pinna shape does not conform
SX_b8b5959f59,abnormal pinna morphology,pinna dimensions are unusual
SX_b8b5959f59,abnormal pinna morphology,pinna size is abnormal
SX_b8b5959f59,abnormal pinna morphology,pinna structure is distorted
SX_b8b5959f59,abnormal pinna morphology,pinna morphology is irregular
SX_fec89dcf19,macrocephaly,macrocephaly
SX_8b1006853a,thin skin,skin lacks natural protective barrier
SX_8b1006853a,thin skin,minimal thickness provides little
SX_8b1006853a,thin skin,small amount of skin tissue
SX_8b1006853a,thin skin,little to no fatty layer
SX_8b1006853a,thin skin,thinness makes it vulnerable
SX_8b1006853a,thin skin,skin is not robust enough
SX_4e6f3dfbfb,leukemia,cancer of white blood cells
SX_4e6f3dfbfb,leukemia,abnormal bone marrow production
SX_4e6f3dfbfb,leukemia,cancer of the blood system
SX_4e6f3dfbfb,leukemia,abnormal bone marrow function
SX_4e6f3dfbfb,leukemia,cancer of the blood cells
SX_4e6f3dfbfb,leukemia,malignancy in blood tissue
SX_5f272c827a,neoplasm of the skin,abnormal skin growth
SX_5f272c827a,neoplasm of the skin,skin tumor formation
SX_5f272c827a,neoplasm of the skin,skin cell abnormality
SX_5f272c827a,neoplasm of the skin,skin mass development
SX_5f272c827a,neoplasm of the skin,unusual skin lump
SX_5f272c827a,neoplasm of the skin,skin lesion appearance
SX_e8f41e7b24,abnormality of the liver,liver tissue does not function normally
SX_e8f41e7b24,abnormality of the liver,liver cells are not functioning correctly
SX_e8f41e7b24,abnormality of the liver,liver structure is altered abnormally
SX_e8f41e7b24,abnormality of the liver,liver organ has unusual shape
SX_e8f41e7b24,abnormality of the liver,liver function is impaired slightly
SX_e8f41e7b24,abnormality of the liver,liver tissue lacks normal appearance
SX_30947bcaeb,hodgkin lymphoma,lymphatic cancer of the hodgkin kind
SX_30947bcaeb,hodgkin lymphoma,cancerous growth in lymph nodes
SX_30947bcaeb,hodgkin lymphoma,lymph node cancer with reed cells
SX_30947bcaeb,hodgkin lymphoma,type of non hodgkins lymphoma not
SX_30947bcaeb,hodgkin lymphoma,lymphatic system tumor with reeds
SX_30947bcaeb,hodgkin lymphoma,lymphoma characterized by reed cells
SX_00f84a568c,breast carcinoma,breast gland malignant cell growth
SX_00f84a568c,breast carcinoma,malignant tumor of breast area
SX_00f84a568c,breast carcinoma,abnormal breast tissue cell division
SX_00f84a568c,breast carcinoma,breast cancerous cell proliferation
SX_00f84a568c,breast carcinoma,tumor formation in breast region
SX_00f84a568c,breast carcinoma,breast tissue abnormal cell mass
SX_371016ae24,mastalgia,mastalgia
SX_f15455eb29,transient,temporary brief passing phase
SX_f15455eb29,transient,present momentarily then vanishes
SX_f40faf6384,stable,here is steady
SX_f40faf6384,stable,firmly in place now
SX_f40faf6384,stable,unshaken or unstable now
SX_f40faf6384,stable,not prone to collapse
SX_f40faf6384,stable,holding steady without change
SX_f40faf6384,stable,here is steady state
SX_2e7749344f,central sleep apnea,stops breathing in sleep phases
SX_2e7749344f,central sleep apnea,breathing ceases suddenly asleep
SX_2e7749344f,central sleep apnea,breathing interruptions happen frequently
SX_2e7749344f,central sleep apnea,breathing stops briefly asleep now
SX_2e7749344f,central sleep apnea,stops breathing in sleep cycle
SX_2e7749344f,central sleep apnea,sleep pauses without chest movement
SX_7d3a9df047,chorea,chorea
SX_a6136e37ce,cerebral edema,excess fluid in brain tissue
SX_a6136e37ce,cerebral edema,fluid accumulation in brain cells
SX_a6136e37ce,cerebral edema,brain swelling from excess water
SX_a6136e37ce,cerebral edema,excessive fluid in brain space
SX_a6136e37ce,cerebral edema,liquid buildup in brain areas
SX_a6136e37ce,cerebral edema,excess moisture in brain regions
SX_18713ef815,recurrent fever,fever recurs with some regularity
SX_18713ef815,recurrent fever,frequent occurrences of high fever
SX_18713ef815,recurrent fever,recurrent episodes of high temp
SX_18713ef815,recurrent fever,fever occurs multiple times daily
SX_18713ef815,recurrent fever,recurring high body temperature noted
SX_18713ef815,recurrent fever,fever happens regularly each week
SX_2b9c124017,chronic fatigue,exhaustion that lasts for long periods
SX_2b9c124017,chronic fatigue,persistent lack of energy and strength
SX_2b9c124017,chronic fatigue,long term fatigue syndrome symptoms
SX_2b9c124017,chronic fatigue,feeling drained all the time always
SX_2b9c124017,chronic fatigue,constant state of physical exhaustion
SX_2b9c124017,chronic fatigue,long lasting weariness and fatigue
SX_f01ce8f915,fragmented sleep,sleep broken into short pieces
SX_f01ce8f915,fragmented sleep,short periods of sleep followed
